file_name,QuestionText,answer
"Flipping Pages.wav","Is the space mostly quiet?",NO
"rain.thunder.crickets-01.wav","Are insects chirping?",NO
"rain.thunder.crickets-01.wav","Are there people having a conversation?",NO
"rain.thunder.crickets-01.wav","Is it a sunny day?",NO
"rain.thunder.crickets-01.wav","Is there a constant loud rumbling noise?",YES
"Post vibrating (contact microphone).wav","Are these metallic noises?",YES
"Post vibrating (contact microphone).wav","Is someone banging on something?",YES
"Post vibrating (contact microphone).wav","Is the man drilling?",NO
"Post vibrating (contact microphone).wav","Is the noise quiet?",NO
"coast wave kids far 160710_0914.wav","Are animals making noise?",NO
"coast wave kids far 160710_0914.wav","Is it rainning?",YES
"coast wave kids far 160710_0914.wav","Is this in a car?",NO
"coast wave kids far 160710_0914.wav","Is this outside?",YES
"wind in the trees.wav","Can static be heard?",YES
"wind in the trees.wav","Is someone playing tennis?",NO
"wind in the trees.wav","Is the rainfall heavy?",YES
"wind in the trees.wav","Is the sound loudest at the end?",YES
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Did a person whisper?",NO
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Has the water turned to ice?",NO
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Is a mode of transportation audible?",YES
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Is the water running?",YES
"Turning on Shower 2_1-2.wav","Does this sound involve a liquid?",YES
"Turning on Shower 2_1-2.wav","Is the liquid coming out quickly?",YES
"Turning on Shower 2_1-2.wav","Is the noise consistent throughout the clip?",NO
"Turning on Shower 2_1-2.wav","Is this someone drinking water from a bottle?",NO
"magazinedrop.wav","Can anyone be heard talking?",NO
"magazinedrop.wav","Does the item get dropped multiple times?",YES
"magazinedrop.wav","Is someone chewing gum?",YES
"magazinedrop.wav","is the pattern of the item being dropped seem random?",YES
"Bus3.wav","Are there multiple people?",YES
"Bus3.wav","Is the vehicle slowing down?",YES
"Bus3.wav","Is the vehicle speeding up?",YES
"Bus3.wav","Is there a dog?",NO
"20061205.washing.machine.wash.wav","Are there many people talking in the background?",NO
"20061205.washing.machine.wash.wav","Does the noise go on throughout?",YES
"20061205.washing.machine.wash.wav","Is the noise steady?",YES
"20061205.washing.machine.wash.wav","Is there a grinding noise?",YES
"mosquito.wav","does the item pop?",NO
"mosquito.wav","does the sound ever stop and start again?",YES
"mosquito.wav","Is a balloon being inflated?",NO
"mosquito.wav","Is the sound high-pitched?",YES
"20100422.waterfall.birds.wav","Are people making noise?",NO
"20100422.waterfall.birds.wav","Do these creatures have beaks?",YES
"20100422.waterfall.birds.wav","Is a person mowing the lawn?",YES
"20100422.waterfall.birds.wav","Is it daytime?",YES
"Goldfinch and traffic.wav","are cars driving?",YES
"Goldfinch and traffic.wav","Are they floating down a quiet river?",NO
"Goldfinch and traffic.wav","is only one bird heard?",NO
"Goldfinch and traffic.wav","Is there a siren in the distance?",YES
"Dawn-with-a-Pheasant.wav","Are there animals around?",YES
"Dawn-with-a-Pheasant.wav","Is a person talking to the animals?",YES
"Dawn-with-a-Pheasant.wav","Is there a dog barking?",NO
"Dawn-with-a-Pheasant.wav","Is this outside?",YES
"Car up over canal bridge.wav","Are people shouting at each other ?",NO
"Car up over canal bridge.wav","Are the people standing near a busy highway?",NO
"Car up over canal bridge.wav","Does a vehicle pass by?",YES
"Car up over canal bridge.wav","Is this near a road ?",YES
"Living Minute - Winter Thaw.wav","Is an air raid siren sounding?",NO
"Living Minute - Winter Thaw.wav","Is someone speaking?",YES
"Living Minute - Winter Thaw.wav","Is the water in motion?",YES
"Living Minute - Winter Thaw.wav","Is this water?",YES
"scraping seeds from a squash.wav","Can a crunching sound be heard?",YES
"scraping seeds from a squash.wav","Is someone taking a shower?",NO
"scraping seeds from a squash.wav","Is there a scrapping sound?",YES
"scraping seeds from a squash.wav","Is water running?",NO
"foot_steps_snow_02.wav","can someone be heard walking?",YES
"foot_steps_snow_02.wav","does someone fall?",NO
"foot_steps_snow_02.wav","Is the wind blowing hard?",YES
"foot_steps_snow_02.wav","is there a swooshing sound?",YES
"Stove Top(Gas)_1-2.wav","Is a radio heard?",NO
"Stove Top(Gas)_1-2.wav","Is it possible to hear a clicking sound at the beginning?",YES
"Stove Top(Gas)_1-2.wav","Is something being turned on and off?",YES
"Stove Top(Gas)_1-2.wav","Is the hiss constant from start to finish?",NO
"coffe_machine.wav","Are their multiple objects being dropped?",YES
"coffe_machine.wav","Is there a gun being fired?",NO
"coffe_machine.wav","is there a series of clicks?",YES
"coffe_machine.wav","is this sound coming from a car?",NO
"Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav","Are there animals making noise?",NO
"Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav","Did the skateboard come to a stop?",NO
"Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav","Has something been shaken?",YES
"Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav","Is friction slowing something down?",YES
"writing_with_bold_marker (miroslawski.net).wav","does the marker not make a squeak sound?",NO
"writing_with_bold_marker (miroslawski.net).wav","is a marker being used?",YES
"writing_with_bold_marker (miroslawski.net).wav","Is someone ripping paper?",YES
"writing_with_bold_marker (miroslawski.net).wav","Is someone writing?",YES
"Pegasus running.wav","Can the man be heard laughing?",NO
"Pegasus running.wav","Does the vehicle whistle?",NO
"Pegasus running.wav","Is the vehicle loud?",YES
"Pegasus running.wav","Is the vehicle outside?",YES
"wawawawawwawawawwaterrings.wav","Is a vampire laughing maliciously?",NO
"wawawawawwawawawwaterrings.wav","Is it a natural sound?",NO
"wawawawawwawawawwaterrings.wav","Is scifi music playing?",YES
"wawawawawwawawawwaterrings.wav","Is the sound rhythmic?",YES
"Baking Tray Hits.wav","Does something seem to bounce?",YES
"Baking Tray Hits.wav","Does the noise happen less than five times?",NO
"Baking Tray Hits.wav","Does the sound get louder?",NO
"Baking Tray Hits.wav","Is the noise repititious?",YES
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","Is music being played in the background ?",NO
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","Is someone flipping pages?",YES
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","Is someone looking for something in a book ?",YES
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","Is there a train going by?",YES
"honeyimhome.wav","Are they in a kitchen?",NO
"honeyimhome.wav","Does something open and shut?",YES
"honeyimhome.wav","Does the music keep playing?",NO
"honeyimhome.wav","Is there music playing?",YES
"crackling-rain-fire.wav","Are there any explosions?",NO
"crackling-rain-fire.wav","Could this object be touched without injury?",NO
"crackling-rain-fire.wav","Has part or all of this object been set alight?",NO
"crackling-rain-fire.wav","Is the same sound made the entire time?",YES
"Slow Carillon - GoSoundtrack .wav","Are the notes distorted?",YES
"Slow Carillon - GoSoundtrack .wav","Is an instrument being played?",YES
"Slow Carillon - GoSoundtrack .wav","Is someone blowing through the instrument?",YES
"Slow Carillon - GoSoundtrack .wav","Is someone playing the tuba?",YES
"harbour scene 1.wav","Are people talking?",YES
"harbour scene 1.wav","Can children be heard?",YES
"harbour scene 1.wav","Did a car crash?",YES
"harbour scene 1.wav","Is there a child crying?",NO
"Thunder - 1.wav","Can birds be heard screeching?",NO
"Thunder - 1.wav","is a man speaking?",NO
"Thunder - 1.wav","Is the weather bad?",YES
"Thunder - 1.wav","Is this a thunderstorm?",YES
"Cityscape Ferries 100208.wav","are there people yelling?",NO
"Cityscape Ferries 100208.wav","Does someone shout?",NO
"Cityscape Ferries 100208.wav","is there traffic?",NO
"Cityscape Ferries 100208.wav","Is there wind blowing?",YES
"Pencil Scratch 2.wav","Is someone ripping up paper?",NO
"Pencil Scratch 2.wav","Is someone writing?",YES
"Pencil Scratch 2.wav","Is this is a form of communication?",YES
"Pencil Scratch 2.wav","Is writing being done with a typewriter?",NO
"20100401.brussels.01.wav","Are there birds chirping?",NO
"20100401.brussels.01.wav","Does the bell get quieter?",NO
"20100401.brussels.01.wav","Does the bell ring more than once?",YES
"20100401.brussels.01.wav","Is someone dragging a suitcase?",YES
"shoreline_waves_seagulls.wav","Can a boat be heard in the background?",YES
"shoreline_waves_seagulls.wav","Does the sound come from the mainland?",NO
"shoreline_waves_seagulls.wav","Is the sound close to the water?",YES
"shoreline_waves_seagulls.wav","Is this outside?",YES
"Mockingbird singing @ Alfama.wav","Is a cat hissing?",NO
"Mockingbird singing @ Alfama.wav","Is it a dog making the sound?",NO
"Mockingbird singing @ Alfama.wav","Is there an animal making noise?",YES
"Mockingbird singing @ Alfama.wav","Was the sound recorded outside?",YES
"Singing Birds.wav","Are multiple birds singing?",YES
"Singing Birds.wav","Does this animal fly?",YES
"Singing Birds.wav","Is someone shooting a rifle?",NO
"Singing Birds.wav","Is this at a circus?",NO
"Baking dish picked up put down.wav","Does someone scream?",NO
"Baking dish picked up put down.wav","Is a dog barking?",NO
"Baking dish picked up put down.wav","Is something being scraped?",YES
"Baking dish picked up put down.wav","Is there something metallic?",YES
"R09_0005 bird ambience.wav","Are there cars?",YES
"R09_0005 bird ambience.wav","Is it a dry day?",YES
"R09_0005 bird ambience.wav","Is there a tornado?",NO
"R09_0005 bird ambience.wav","Is this near a roadway?",YES
"egg beater.wav","are animals heard?",NO
"egg beater.wav","is the machine on?",YES
"egg beater.wav","Is this a bird?",NO
"egg beater.wav","Is this a machine?",YES
"Spaceship background ambience.wav","Are there several farm animals?",NO
"Spaceship background ambience.wav","Is the clip mostly silent?",YES
"Spaceship background ambience.wav","Is the wind a quiet hum?",YES
"Spaceship background ambience.wav","Is there a sharp ping?",NO
"officeWaterPumpShort1.wav","Is someone splashing in a pool?",YES
"officeWaterPumpShort1.wav","Is someone taking a shower?",YES
"officeWaterPumpShort1.wav","Is something being poured into a cup?",YES
"officeWaterPumpShort1.wav","Is there liquid nearby?",YES
"WaterFall2.wav","can anyone be heard talking?",NO
"WaterFall2.wav","does the noise remain constant?",YES
"WaterFall2.wav","is a music playing?",NO
"WaterFall2.wav","Is this the sound of static ?",YES
"imm110 assignment 4a.wav","Are there many people?",YES
"imm110 assignment 4a.wav","Can an animal be heard for a second?",YES
"imm110 assignment 4a.wav","Can wind be heard blowing?",YES
"imm110 assignment 4a.wav","Is it snowing?",YES
"md1trk10.wav","Is something metallic involved in this?",YES
"md1trk10.wav","Is there something being drug across the floor making a screech?",YES
"md1trk10.wav","Is there something being drug smoothly across the floor?",YES
"md1trk10.wav","Is this a relaxing noise?",NO
"GarbageTruck.wav","Does a siren blare?",YES
"GarbageTruck.wav","Is a trunk beeping?",YES
"GarbageTruck.wav","Is there a utility vehicle going in reverse?",YES
"GarbageTruck.wav","Is there a utility vehicle only backing up?",NO
"Crows.wav","Are there animals around?",YES
"Crows.wav","Is a dog barking in the background ?",NO
"Crows.wav","Is this in a public bathroom?",NO
"Crows.wav","Was there a sound of impact at the beginning ?",NO
"freezer hum.wav","Is a machine running?",YES
"freezer hum.wav","is something turned on?",YES
"freezer hum.wav","Is the wind blowing?",YES
"freezer hum.wav","is there a water noise?",YES
"wind turbine blades.wav","Are there moving parts?",YES
"wind turbine blades.wav","Is a clock ticking?",NO
"wind turbine blades.wav","Is the sound moving in waves?",YES
"wind turbine blades.wav","Is there any organically produced sounds from animals?",NO
"Grasshoppers_and_wind1.wav","Can wolves be heard in the background?",NO
"Grasshoppers_and_wind1.wav","Is it a human?",NO
"Grasshoppers_and_wind1.wav","Is the sound constant?",YES
"Grasshoppers_and_wind1.wav","Is this happening outside?",YES
"Growling and Barking Dog.wav","does the animal growl before barking sometimes?",YES
"Growling and Barking Dog.wav","does the barking stay the same consistent pace?",YES
"Growling and Barking Dog.wav","Is the animal happy?",NO
"Growling and Barking Dog.wav","Is there an animal here?",YES
"smallgrocery.wav","Are the beeps occurring at a constant speed?",NO
"smallgrocery.wav","Are there more than two people?",YES
"smallgrocery.wav","Are they outside?",NO
"smallgrocery.wav","Is a machine beeping in the background?",YES
"Footdrags Dirt.wav","Are there multiple individuals performing this action?",NO
"Footdrags Dirt.wav","Is someone moving?",YES
"Footdrags Dirt.wav","Is this a car?",NO
"Footdrags Dirt.wav","Is this considered good exercise?",YES
"stream_small.wav","Did an engine strart up ?",NO
"stream_small.wav","Is it drizzling?",YES
"stream_small.wav","Is this near a forrest river ?",YES
"stream_small.wav","Is water falling from the clouds?",YES
"cup.wav","Is it annoying?",YES
"cup.wav","Is someone eating with loud silverware?",NO
"cup.wav","Is someone speaking?",NO
"cup.wav","Is there a scraping noise?",YES
"Washing Machine Water Filling Up.wav","Are animals making noise?",NO
"Washing Machine Water Filling Up.wav","Could something be frying??",YES
"Washing Machine Water Filling Up.wav","Is the water falling the only real identifiable sound?",YES
"Washing Machine Water Filling Up.wav","Is the water falling unchanged or unaltered throughout?",YES
"Pluja al 4L.wav","Can lightning be heard?",NO
"Pluja al 4L.wav","Is it raining?",YES
"Pluja al 4L.wav","Is it snowing?",YES
"Pluja al 4L.wav","Is there precipitation?",YES
"STE-003_thunder_rain.wav","Can thunder be heard in the background?",YES
"STE-003_thunder_rain.wav","Is a cat hissing?",NO
"STE-003_thunder_rain.wav","is someone taking a swim?",NO
"STE-003_thunder_rain.wav","is there a water sound?",YES
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav","Are there vehicles on the road?",YES
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav","Is it a bird?",NO
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav","Is it constant?",NO
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav","Is there a lot of wind?",YES
"kitchensinkturningonandoff.wav","Is only one sound made?",NO
"kitchensinkturningonandoff.wav","Is this annoying?",YES
"kitchensinkturningonandoff.wav","Is this quiet?",NO
"kitchensinkturningonandoff.wav","Is water being drained?",YES
"Stream 7 at Krka falls.wav","Is is quiet?",NO
"Stream 7 at Krka falls.wav","Is it raining?",YES
"Stream 7 at Krka falls.wav","Is there thunder?",NO
"Stream 7 at Krka falls.wav","Is wetness conveyed?",YES
"rattledoor.wav","Did a person scream?",NO
"rattledoor.wav","Is something clanking?",YES
"rattledoor.wav","Is the latch open?",NO
"rattledoor.wav","Is this object being used without interruption?",YES
"01-bottle-water-sparkle.wav","Is a person walking?",NO
"01-bottle-water-sparkle.wav","Is the liquid poured?",YES
"01-bottle-water-sparkle.wav","Is the man drinking?",NO
"01-bottle-water-sparkle.wav","Is this the sound of soda?",YES
"chicken_freesound.wav","Does the chicken crow at all?",YES
"chicken_freesound.wav","Does the chicken flap its wings?",NO
"chicken_freesound.wav","does the chicken fly away?",YES
"chicken_freesound.wav","does the chicken make a sound other than flapping?",YES
"PassingCars02.wav","Are church bells ringing ?",NO
"PassingCars02.wav","Are there people talking in the audio?",NO
"PassingCars02.wav","Does the sound repeat itself?",YES
"PassingCars02.wav","Is this on a highway road side ?",YES
"Whispering Trees.wav","Is a bird heard chirping?",YES
"Whispering Trees.wav","Is it in a jungle?",YES
"Whispering Trees.wav","Is there a dog?",NO
"Whispering Trees.wav","Is there a lion?",NO
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","Did a lion roar?",NO
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","Is the white noise louder than the bird?",YES
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","Is this a human?",NO
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","Is this outdoors?",YES
"Interior Plane Taking Off.wav","are the voices far away seemingly?",YES
"Interior Plane Taking Off.wav","Are there children's voices?",YES
"Interior Plane Taking Off.wav","Does this sound as if it were recorded indoors?",NO
"Interior Plane Taking Off.wav","is there only one voice?",NO
"Leeds City Centre-Busses.wav","Are the sounds unnatural?",NO
"Leeds City Centre-Busses.wav","Are there birds chirping in the background?",NO
"Leeds City Centre-Busses.wav","Are vehicles involved?",YES
"Leeds City Centre-Busses.wav","Is anyone honking a horn?",NO
"Ketchup Farts.wav","Are there several children crying?",NO
"Ketchup Farts.wav","Does the person spit multiple times?",YES
"Ketchup Farts.wav","Does the sound stop in the middle?",NO
"Ketchup Farts.wav","Is it a wet sound?",YES
"12_Ambient_Quarry_High_44_16.wav","Are all the people far away?",YES
"12_Ambient_Quarry_High_44_16.wav","Are there multiple people talking?",YES
"12_Ambient_Quarry_High_44_16.wav","Are there young people present?",YES
"12_Ambient_Quarry_High_44_16.wav","Can a loud motorcycle be heard?",YES
"birds-vendicari.wav","Are all the bird calls from the same species of bird?",NO
"birds-vendicari.wav","Do one bird get more agitated near the end of the clip?",YES
"birds-vendicari.wav","Do the bird calls get for frequent as time goes on?",YES
"birds-vendicari.wav","Is the loudness of the bird calls even throughout the clip?",NO
"background2(bar or pub).wav","Are the people laughing?",YES
"background2(bar or pub).wav","Do the people likely feel that something is funny?",YES
"background2(bar or pub).wav","Is there just one person?",NO
"background2(bar or pub).wav","Is this at a funeral?",NO
"Pulley Sounds.wav","Are there birds singing?",NO
"Pulley Sounds.wav","Is a lion roaring?",NO
"Pulley Sounds.wav","Is someone walking towards the end of the recording?",YES
"Pulley Sounds.wav","Is there any metal clinking together?",YES
"radio static 3.wav","Could this be the sound of a radio?",YES
"radio static 3.wav","Is it rainning?",NO
"radio static 3.wav","Is there a television involved?",NO
"radio static 3.wav","Is there lots of interference?",YES
"shower running.wav","Can water be heard draining?",YES
"shower running.wav","Does lightning strike as it rains?",NO
"shower running.wav","Is rain pouring hard?",YES
"shower running.wav","Is the wind blowing hard?",NO
"Cat Eating Wet Food (Purring at start but not throughout).wav","Does the dog scarf the food down quickly?",YES
"Cat Eating Wet Food (Purring at start but not throughout).wav","Is the dog eating and drinking at the same time?",YES
"Cat Eating Wet Food (Purring at start but not throughout).wav","Is there any liquid?",YES
"Cat Eating Wet Food (Purring at start but not throughout).wav","Is there any liquid?",YES
"20091225.garage.door.wav","Is there a police car siren sound ?",YES
"20091225.garage.door.wav","Is there work being done by a machine?",YES
"20091225.garage.door.wav","Is this a dry area?",YES
"20091225.garage.door.wav","Is this a saw mill ?",YES
"Snow effects.wav","Are there any short high pitched sounds, like someone running a fingernail over canvas?",YES
"Snow effects.wav","Can animal calls be heard?",NO
"Snow effects.wav","Does the person stop walking and then start again?",YES
"Snow effects.wav","Is someone walking outside?",YES
"book handling.wav","Has more than one page been flipped?",YES
"book handling.wav","Is paper being torn?",NO
"book handling.wav","Is someone flipping pages?",YES
"book handling.wav","Is there an alarm going off?",NO
"a gentle breeze, wind 2.wav","are there any animals?",NO
"a gentle breeze, wind 2.wav","are there any cars?",YES
"a gentle breeze, wind 2.wav","Does it sound like wind?",YES
"a gentle breeze, wind 2.wav","Is it pouring rain?",NO
"safe.wav","Are they causing criminal damage?",NO
"safe.wav","Is someone meddling with something?",YES
"safe.wav","Is someone moving something around?",YES
"safe.wav","Is that the sound of laughing?",NO
"cacerolada_barcelona.wav","Are multiple instruments being played?",YES
"cacerolada_barcelona.wav","Are people singing?",NO
"cacerolada_barcelona.wav","is only one item making a sound?",NO
"cacerolada_barcelona.wav","is there a jingling?",YES
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","Are the animals inside?",YES
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","are the animals making noises roosters?",YES
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","Is the animal heard at the very end of the clip closer than those heard at the start of the clip?",YES
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","is traffic heard?",NO
"160903 Dunrobin Croquet.wav","Did the rock break any glass?",YES
"160903 Dunrobin Croquet.wav","is the rock on water?",YES
"160903 Dunrobin Croquet.wav","Is there a rock hitting something?",YES
"160903 Dunrobin Croquet.wav","Is there sound of a spark or stone falling?",YES
"kitchen metal.wav","Are there a variation of instruments?",YES
"kitchen metal.wav","Does this have a melody?",NO
"kitchen metal.wav","Is there a singer in the band?",NO
"kitchen metal.wav","Is there percussion?",YES
"Crickets indoors.wav","Are there crickets?",YES
"Crickets indoors.wav","Is a cow mooing?",NO
"Crickets indoors.wav","Is the noise coming from a bug?",YES
"Crickets indoors.wav","Is there any water dripping?",NO
"Footsteps Gravel Trainers Running 96Hz 24 Bit.wav","Are there any animals near the runner?",NO
"Footsteps Gravel Trainers Running 96Hz 24 Bit.wav","Does the running slow to a walk?",YES
"Footsteps Gravel Trainers Running 96Hz 24 Bit.wav","Is the person motionless?",YES
"Footsteps Gravel Trainers Running 96Hz 24 Bit.wav","Is this outdoors?",YES
"Amb Resid Ext 001.wav","are there many honks?",NO
"Amb Resid Ext 001.wav","Does the engine rev up as it gets further away?",YES
"Amb Resid Ext 001.wav","Is it accurate to say there are no people communicating?",YES
"Amb Resid Ext 001.wav","is there more than one car?",YES
"crushed_then_cubed.wav","Are there lots of granules?",YES
"crushed_then_cubed.wav","Is something being ground up?",YES
"crushed_then_cubed.wav","Is there a dust storm?",NO
"crushed_then_cubed.wav","Is this noise being made using only someone's hands?",NO
"STE-011 broadway bridge traffic.wav","Does this sound seem close?",YES
"STE-011 broadway bridge traffic.wav","Is it a constant sound?",NO
"STE-011 broadway bridge traffic.wav","Is it an animal?",NO
"STE-011 broadway bridge traffic.wav","Is this sound people talking?",NO
"Remix #3  of 30938__halleck__crash1-reverse.wav","Is the sound creepy?",YES
"Remix #3  of 30938__halleck__crash1-reverse.wav","Is the sound dark?",YES
"Remix #3  of 30938__halleck__crash1-reverse.wav","Is the sound happy?",NO
"Remix #3  of 30938__halleck__crash1-reverse.wav","Is there a child laughing in the background?",NO
"md1trk1.wav","Does a telephone ring?",YES
"md1trk1.wav","does someone answer the phone?",NO
"md1trk1.wav","does the phone ring at the end?",YES
"md1trk1.wav","Is somebody bouncing a ball?",NO
"RBH_Household_Bathroom fan.wav","does the machine break?",NO
"RBH_Household_Bathroom fan.wav","does the machine start up?",YES
"RBH_Household_Bathroom fan.wav","Is a motor running?",YES
"RBH_Household_Bathroom fan.wav","Is anyone talking?",NO
"Copper Tea Kettle, water, boil, whistle_1.wav","Are dogs barking?",NO
"Copper Tea Kettle, water, boil, whistle_1.wav","Is someone using a teapot?",YES
"Copper Tea Kettle, water, boil, whistle_1.wav","Is someone whistling?",NO
"Copper Tea Kettle, water, boil, whistle_1.wav","Is water boiling?",YES
"20070128.turbine.wav","Are there any sounds that come from a living being?",YES
"20070128.turbine.wav","Does the noise stay consistent?",YES
"20070128.turbine.wav","Is someone speaking into a microphone?",NO
"20070128.turbine.wav","Is the drilling noisy?",YES
"0346 Traffic_at_Sindang.wav","Are the people outside?",YES
"0346 Traffic_at_Sindang.wav","Does a bus door open?",NO
"0346 Traffic_at_Sindang.wav","Does a wooden door slam shut?",NO
"0346 Traffic_at_Sindang.wav","Is there a lot of talking?",NO
"Rain Thunder - Copy.wav","Are there people having a conversation?",YES
"Rain Thunder - Copy.wav","Is rain falling?",YES
"Rain Thunder - Copy.wav","Is this event happening indoors?",YES
"Rain Thunder - Copy.wav","Is this in the middle of a storm?",YES
"Village Morning Atmos.wav","Are people talking?",NO
"Village Morning Atmos.wav","Is more than one animal making noise?",YES
"Village Morning Atmos.wav","is there a rooster?",YES
"Village Morning Atmos.wav","is there only one dog?",NO
"kikkers.wav","Are there insects?",YES
"kikkers.wav","Is the wind blowing?",NO
"kikkers.wav","Is there a bear growling?",NO
"kikkers.wav","Is this taking place inside?",NO
"DAB RADIO FREAK OUT.wav","Does something drop?",NO
"DAB RADIO FREAK OUT.wav","Does the noise stop in the middle?",NO
"DAB RADIO FREAK OUT.wav","Is the noise continuous?",YES
"DAB RADIO FREAK OUT.wav","Is the sound continuous?",YES
"progetto_sound_design_prova1.wav","Are there three speakers?",YES
"progetto_sound_design_prova1.wav","Is a dog heard barking?",NO
"progetto_sound_design_prova1.wav","is a female present?",YES
"progetto_sound_design_prova1.wav","is there more than three mean speaking?",YES
"Traffic Ambient.wav","Are wheels going through puddles?",NO
"Traffic Ambient.wav","Can car engines be heard?",YES
"Traffic Ambient.wav","Can horses be heard walking?",NO
"Traffic Ambient.wav","Is a duck quacking?",NO
"animals-pig-hens-Blaafarveverket-090721.wav","Are the animals in distress?",NO
"animals-pig-hens-Blaafarveverket-090721.wav","Could this be a farm?",YES
"animals-pig-hens-Blaafarveverket-090721.wav","Is a horse neighing?",YES
"animals-pig-hens-Blaafarveverket-090721.wav","Is it a pig?",YES
"Cicadas (Euboea, Greece).wav","Are many different types of creatures present?",YES
"Cicadas (Euboea, Greece).wav","Are the bugs loud?",YES
"Cicadas (Euboea, Greece).wav","Did the water splash?",NO
"Cicadas (Euboea, Greece).wav","Does an owl hoot?",NO
"ZOOM0001.wav","Are people talking?",YES
"ZOOM0001.wav","Does the phone ring?",NO
"ZOOM0001.wav","Is anyone crying?",NO
"ZOOM0001.wav","Is this a crowded location?",YES
"Tui Birdsong New Zealand.wav","Are these babies crying?",NO
"Tui Birdsong New Zealand.wav","Is there an airplane?",NO
"Tui Birdsong New Zealand.wav","Is there more than one animal making sounds?",YES
"Tui Birdsong New Zealand.wav","Is this outdoors?",YES
"train at crossing, camden arkansas.wav","Does the car honk?",NO
"train at crossing, camden arkansas.wav","Does the train whistle?",YES
"train at crossing, camden arkansas.wav","Is it a bus?",NO
"train at crossing, camden arkansas.wav","Is it a form of public transport?",YES
"dish drumroll metal spoons.wav","does something break?",NO
"dish drumroll metal spoons.wav","Is someone playing with a liquid?",NO
"dish drumroll metal spoons.wav","Is something metallic hitting something?",YES
"dish drumroll metal spoons.wav","is the item solid?",YES
"Heavy rain and thunder in Oklahoma.wav","Are the different sounds heard typically associated with one another?",YES
"Heavy rain and thunder in Oklahoma.wav","Can these sounds occur naturally in outer space?",NO
"Heavy rain and thunder in Oklahoma.wav","Is someone speaking?",NO
"Heavy rain and thunder in Oklahoma.wav","Is this taking place outside?",YES
"january birds yorkshire.wav","are the birds bigger than pigeons?",NO
"january birds yorkshire.wav","are there city sounds?",NO
"january birds yorkshire.wav","does the bird make more than one sound?",YES
"january birds yorkshire.wav","Is there more than one bird in the room?",YES
"metal clink.wav","Did the dogs bark in the background?",NO
"metal clink.wav","does something drop?",NO
"metal clink.wav","Is someone sifting through items?",YES
"metal clink.wav","is there a rattling?",YES
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","are two glasses being struck together?",YES
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","is any liquid being poured into any glasses?",NO
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","Is he angry?",NO
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","Is there a man's voice?",YES
"More waves at Collingwood.wav","Are there cars driving by?",NO
"More waves at Collingwood.wav","Can many people be heard talking?",NO
"More waves at Collingwood.wav","Is a horn being blown?",NO
"More waves at Collingwood.wav","Is this outside?",YES
"Street_Sounds_Night.wav","Did someone cough?",YES
"Street_Sounds_Night.wav","Does a lion roar?",NO
"Street_Sounds_Night.wav","Is the person on a train?",YES
"Street_Sounds_Night.wav","Is there traffic?",YES
"church-eglise #1.wav","Are people talking?",YES
"church-eglise #1.wav","Are there cats around?",NO
"church-eglise #1.wav","Is it a clear and sunny day?",NO
"church-eglise #1.wav","Is it storming?",YES
"knock on wood.wav","Did they knock really fast repeatedly right after the first five knocks?",YES
"knock on wood.wav","Do they knock softly the last time that they knock?",NO
"knock on wood.wav","Do they knock with their knuckles initially?",YES
"knock on wood.wav","Do they ring a bell?",YES
"Splashing Water in Bathtube_1-2.wav","Is someone playing and instrument ?",NO
"Splashing Water in Bathtube_1-2.wav","Is someone washing pots and pans ?",YES
"Splashing Water in Bathtube_1-2.wav","Is the area dry?",NO
